probe_id,Predicted hit gene id,Predicted hit gene name,Predicted hit is annotated ortholog
ENSG00000002726|AOC1|395e2f8,ENSMMUG00000020435,AOC1,True
ENSG00000002726|AOC1|74d0a3b,ENSMMUG00000020435,AOC1,True
ENSG00000002745|WNT16|76995d3,ENSMMUG00000002439,WNT16,True
ENSG00000002745|WNT16|a54e81f,ENSMMUG00000002439,WNT16,True
ENSG00000002745|WNT16|c66f393,ENSMMUG00000002439,WNT16,True
ENSG00000002746|HECW1|0f91e85,ENSMMUG00000019015,HECW1,True
ENSG00000002746|HECW1|9f86e84,ENSMMUG00000019015,HECW1,True
ENSG00000002746|HECW1|d3aa9a9,ENSMMUG00000019015,HECW1,True
ENSG00000002822|MAD1L1|1ffc7f7,ENSMMUG00000011659,MAD1L1,True
ENSG00000002822|MAD1L1|466b82a,ENSMMUG00000011659,MAD1L1,True
ENSG00000002834|LASP1|19a594b,ENSMMUG00000007799,LASP1,True
ENSG00000002834|LASP1|28d8402,ENSMMUG00000007799,LASP1,True
ENSG00000002834|LASP1|e869381,ENSMMUG00000007799,LASP1,True
ENSG00000002919|SNX11|4b0a486,ENSMMUG00000020658,SNX11,True
ENSG00000002919|SNX11|9871b73,ENSMMUG00000020658,SNX11,True
ENSG00000002919|SNX11|c9c6874,ENSMMUG00000020658,SNX11,True
ENSG00000003096|KLHL13|1966245,ENSMMUG00000002293,KLHL13,True
ENSG00000003096|KLHL13|23bc5a9,ENSMMUG00000002293,KLHL13,True
ENSG00000003096|KLHL13|f030f9c,ENSMMUG00000002293,KLHL13,True
ENSG00000003137|CYP26B1|5701dc1,ENSMMUG00000012141,CYP26B1,True
ENSG00000003137|CYP26B1|93890cb,ENSMMUG00000012141,CYP26B1,True
ENSG00000003137|CYP26B1|a4872a8,ENSMMUG00000012141,CYP26B1,True
ENSG00000003147|ICA1|cd6073e,ENSMMUG00000005435,ICA1,True
ENSG00000003147|ICA1|db23d23,ENSMMUG00000005435,ICA1,True
ENSG00000003147|ICA1|f4a6d36,ENSMMUG00000005435,ICA1,True
ENSG00000003249|DBNDD1|2997c23,ENSMMUG00000000398,DBNDD1,True
ENSG00000003249|DBNDD1|2ac186b,ENSMMUG00000000398,DBNDD1,True
ENSG00000003249|DBNDD1|5a614dd,ENSMMUG00000000398,DBNDD1,True
ENSG00000003393|ALS2|bd5fa37,ENSMMUG00000018155,ALS2,True
ENSG00000003393|ALS2|de1c3f1,ENSMMUG00000018155,ALS2,True
ENSG00000003509|NDUFAF7|7077b3f,ENSMMUG00000016434,NDUFAF7,True
ENSG00000003509|NDUFAF7|a6cc0a8,ENSMMUG00000016434,NDUFAF7,True
ENSG00000003509|NDUFAF7|dac2ed7,ENSMMUG00000016434,NDUFAF7,True
ENSG00000003756|RBM5|0ac8db5,ENSMMUG00000004921,RBM5,True
ENSG00000003756|RBM5|d522d8f,ENSMMUG00000004921,RBM5,True
ENSG00000003987|MTMR7|c8cfe6c,ENSMMUG00000001878,MTMR7,True
ENSG00000003987|MTMR7|ccd8cd2,ENSMMUG00000001878,MTMR7,True
ENSG00000003987|MTMR7|cfab24d,ENSMMUG00000001878,MTMR7,True
ENSG00000003989|SLC7A2|3631c0e,ENSMMUG00000022303,SLC7A2,True
ENSG00000003989|SLC7A2|4901356,ENSMMUG00000022303,SLC7A2,True
ENSG00000003989|SLC7A2|889546e,ENSMMUG00000022303,SLC7A2,True
ENSG00000004059|ARF5|528e4b8,ENSMMUG00000046381,ARF5,True
ENSG00000004059|ARF5|a99cca1,ENSMMUG00000046381,ARF5,True
ENSG00000004059|ARF5|f25fcd6,ENSMMUG00000046381,ARF5,True
ENSG00000004142|POLDIP2|2d825c8,ENSMMUG00000019146,POLDIP2,True
ENSG00000004142|POLDIP2|98c1d3c,ENSMMUG00000019146,POLDIP2,True
ENSG00000004142|POLDIP2|acdcb3b,ENSMMUG00000019146,POLDIP2,True
ENSG00000004399|PLXND1|2d0a3bc,ENSMMUG00000012737,PLXND1,True
ENSG00000004399|PLXND1|5061775,ENSMMUG00000012737,PLXND1,True
ENSG00000004399|PLXND1|516df7c,ENSMMUG00000012737,PLXND1,True
ENSG00000004468|CD38|20b051d,ENSMMUG00000015298,CD38,True
ENSG00000004468|CD38|a4f0060,ENSMMUG00000015298,CD38,True
ENSG00000004468|CD38|ec2ee79,ENSMMUG00000015298,CD38,True
ENSG00000004487|KDM1A|00270f5,ENSMMUG00000009773,KDM1A,True
ENSG00000004487|KDM1A|006d161,ENSMMUG00000009773,KDM1A,True
ENSG00000004487|KDM1A|0482ca2,ENSMMUG00000009773,KDM1A,True
ENSG00000004534|RBM6|11e45bc,ENSMMUG00000003494,RBM6,True
ENSG00000004534|RBM6|cf9fc07,ENSMMUG00000003494,RBM6,True
ENSG00000004534|RBM6|de997d5,ENSMMUG00000003494,RBM6,True
ENSG00000004700|RECQL|1cbbb04,ENSMMUG00000010857,RECQL,True
ENSG00000004700|RECQL|abd6b0b,ENSMMUG00000010857,RECQL,True
ENSG00000004700|RECQL|e70ea80,ENSMMUG00000010857,RECQL,True
ENSG00000004766|VPS50|95c20fd,ENSMMUG00000017311,VPS50,True
ENSG00000004766|VPS50|a51f41f,ENSMMUG00000017311,VPS50,True
ENSG00000004766|VPS50|d8335dc,ENSMMUG00000017311,VPS50,True
ENSG00000004776|HSPB6|30bc9de,ENSMMUG00000002389,HSPB6,True
ENSG00000004776|HSPB6|5e59443,ENSMMUG00000002389,HSPB6,True
ENSG00000004776|HSPB6|d97c07e,ENSMMUG00000002389,HSPB6,True
ENSG00000004777|ARHGAP33|401735e,ENSMMUG00000002394,ARHGAP33,True
ENSG00000004777|ARHGAP33|4a520e2,ENSMMUG00000002394,ARHGAP33,True
ENSG00000004777|ARHGAP33|871b7ca,ENSMMUG00000002394,ARHGAP33,True
ENSG00000004779|NDUFAB1|702ecde,ENSMMUG00000017304,NDUFAB1,True
ENSG00000004779|NDUFAB1|9a952df,ENSMMUG00000017304,NDUFAB1,True
ENSG00000004779|NDUFAB1|c50722e,ENSMMUG00000017304,NDUFAB1,True
ENSG00000004799|PDK4|339cfed,ENSMMUG00000021389,PDK4,True
ENSG00000004799|PDK4|f5e4011,ENSMMUG00000021389,PDK4,True
ENSG00000004799|PDK4|f9e2120,ENSMMUG00000021389,PDK4,True
ENSG00000004809|SLC22A16|a3390f2,ENSMMUG00000008187,SLC22A16,True
ENSG00000004809|SLC22A16|b1a8d45,ENSMMUG00000008187,SLC22A16,True
ENSG00000004809|SLC22A16|e7bf98a,ENSMMUG00000008187,SLC22A16,True
ENSG00000004846|ABCB5|1013934,ENSMMUG00000007821,ABCB5,True
ENSG00000004846|ABCB5|7f9862c,ENSMMUG00000007821,ABCB5,True
ENSG00000004846|ABCB5|c19a12d,ENSMMUG00000007821,ABCB5,True
ENSG00000004848|ARX|ba17d84,ENSMMUG00000055034,ARX,True
ENSG00000004848|ARX|f915562,ENSMMUG00000055034,ARX,True
ENSG00000004848|ARX|ffc2f81,ENSMMUG00000055034,ARX,True
ENSG00000004864|SLC25A13|011c010,ENSMMUG00000005250,SLC25A13,True
ENSG00000004864|SLC25A13|0cfb23f,ENSMMUG00000005250,SLC25A13,True
ENSG00000004864|SLC25A13|de5cb6d,ENSMMUG00000005250,SLC25A13,True
ENSG00000004866|ST7|4a79f57,ENSMMUG00000021722,ST7,True
ENSG00000004866|ST7|4d18504,ENSMMUG00000021722,ST7,True
ENSG00000004866|ST7|d96d7c9,ENSMMUG00000021722,ST7,True
ENSG00000004897|CDC27|b6d39ef,ENSMMUG00000018599,CDC27,True
ENSG00000004897|CDC27|e4c2d33,ENSMMUG00000018599,CDC27,True
ENSG00000004897|CDC27|fc30e9b,ENSMMUG00000018599,CDC27,True
ENSG00000004961|HCCS|94489f1,ENSMMUG00000013993,HCCS,True
ENSG00000004961|HCCS|b25eb32,ENSMMUG00000013993,HCCS,True
ENSG00000004961|HCCS|b42fa97,ENSMMUG00000013993,HCCS,True
ENSG00000004975|DVL2|4721280,ENSMMUG00000052091,DVL2,True
ENSG00000004975|DVL2|9c24450,ENSMMUG00000052091,DVL2,True
ENSG00000004975|DVL2|cbce628,ENSMMUG00000052091,DVL2,True
ENSG00000005007|UPF1|1b8a880,ENSMMUG00000023286,UPF1,True
ENSG00000005007|UPF1|e9bf0aa,ENSMMUG00000023286,UPF1,True
ENSG00000005007|UPF1|fbbcf57,ENSMMUG00000023286,UPF1,True
ENSG00000005020|SKAP2|8fc1a24,ENSMMUG00000018544,SKAP2,True
ENSG00000005020|SKAP2|cafe036,ENSMMUG00000018544,SKAP2,True
ENSG00000005020|SKAP2|ddb3b34,ENSMMUG00000018544,SKAP2,True
ENSG00000005059|MCUB|020e8b0,ENSMMUG00000052933,MCUB,True
ENSG00000005059|MCUB|5be4c82,ENSMMUG00000052933,MCUB,True
ENSG00000005059|MCUB|96ae0fc,ENSMMUG00000052933,MCUB,True
ENSG00000005073|HOXA11|0beed2f,ENSMMUG00000055708,HOXA11,True
ENSG00000005073|HOXA11|2fb8677,ENSMMUG00000055708,HOXA11,True
ENSG00000005073|HOXA11|ad5479f,ENSMMUG00000055708,HOXA11,True
ENSG00000005100|DHX33|17c14f1,ENSMMUG00000006594,DHX33,True
ENSG00000005100|DHX33|481d7cf,ENSMMUG00000006594,DHX33,True
ENSG00000005100|DHX33|7eb09a9,ENSMMUG00000006594,DHX33,True
ENSG00000005102|MEOX1|1a11e9c,ENSMMUG00000008995,MEOX1,True
ENSG00000005102|MEOX1|7fd3bc5,ENSMMUG00000008995,MEOX1,True
ENSG00000005102|MEOX1|c444131,ENSMMUG00000008995,MEOX1,True
ENSG00000005108|THSD7A|0f14d99,ENSMMUG00000012694,THSD7A,True
ENSG00000005108|THSD7A|64bd6d1,ENSMMUG00000012694,THSD7A,True
ENSG00000005108|THSD7A|b0665ab,ENSMMUG00000012694,THSD7A,True
ENSG00000005156|LIG3|cfdd3b2,ENSMMUG00000004794,LIG3,True
ENSG00000005156|LIG3|e296d0f,ENSMMUG00000004794,LIG3,True
ENSG00000005156|LIG3|e733f96,ENSMMUG00000004794,LIG3,True
ENSG00000005175|RPAP3|52a9411,ENSMMUG00000007482,RPAP3,True
ENSG00000005175|RPAP3|c9a506d,ENSMMUG00000007482,RPAP3,True
ENSG00000005175|RPAP3|f1cabc6,ENSMMUG00000007482,RPAP3,True
ENSG00000005194|CIAPIN1|03db8da,ENSMMUG00000020472,CIAPIN1,True
ENSG00000005194|CIAPIN1|cb8744b,ENSMMUG00000020472,CIAPIN1,True
ENSG00000005238|FAM214B|9264883,ENSMMUG00000011862,FAM214B,True
ENSG00000005238|FAM214B|a1255d1,ENSMMUG00000011862,FAM214B,True
ENSG00000005238|FAM214B|f2dccbc,ENSMMUG00000011862,FAM214B,True
ENSG00000005243|COPZ2|3cc2ec6,ENSMMUG00000021934,COPZ2,True
ENSG00000005243|COPZ2|7493fe8,ENSMMUG00000021934,COPZ2,True
ENSG00000005243|COPZ2|dca9140,ENSMMUG00000021934,COPZ2,True
ENSG00000005249|PRKAR2B|19cd577,ENSMMUG00000015404,PRKAR2B,True
ENSG00000005249|PRKAR2B|bbb14d4,ENSMMUG00000015404,PRKAR2B,True
ENSG00000005249|PRKAR2B|c26754b,ENSMMUG00000015404,PRKAR2B,True
ENSG00000005339|CREBBP|04658e9,ENSMMUG00000002286,CREBBP,True
ENSG00000005339|CREBBP|38e5927,ENSMMUG00000002286,CREBBP,True
ENSG00000005339|CREBBP|82bb8d5,ENSMMUG00000002286,CREBBP,True
ENSG00000005379|TSPOAP1|12a09fa,ENSMMUG00000018087,TSPOAP1,True
ENSG00000005379|TSPOAP1|4e59cfb,ENSMMUG00000018087,TSPOAP1,True
ENSG00000005379|TSPOAP1|90fdfda,ENSMMUG00000018087,TSPOAP1,True
ENSG00000005381|MPO|1a28cab,ENSMMUG00000002266,MPO,True
ENSG00000005381|MPO|4e14bbb,ENSMMUG00000002266,MPO,True
ENSG00000005381|MPO|a56c39d,ENSMMUG00000002266,MPO,True
ENSG00000005421|PON1|30fcf09,ENSMMUG00000008011,PON1,True
ENSG00000005421|PON1|5f8615f,ENSMMUG00000008011,PON1,True
ENSG00000005421|PON1|6fc9348,ENSMMUG00000008011,PON1,True
ENSG00000005448|WDR54|52585fa,ENSMMUG00000002719,WDR54,True
ENSG00000005448|WDR54|e44315c,ENSMMUG00000002719,WDR54,True
ENSG00000005448|WDR54|e689161,ENSMMUG00000002719,WDR54,True
ENSG00000005469|CROT|334686e,ENSMMUG00000010787,CROT,True
ENSG00000005469|CROT|92d0352,ENSMMUG00000010787,CROT,True
ENSG00000005469|CROT|ff9ae0f,ENSMMUG00000010787,CROT,True
ENSG00000005471|ABCB4|1da3a96,ENSMMUG00000010788,ABCB1,True
ENSG00000005471|ABCB4|71586ef,ENSMMUG00000010788,ABCB1,True
ENSG00000005471|ABCB4|7ef80d5,ENSMMUG00000010788,ABCB1,True
ENSG00000005483|KMT2E|1700e82,ENSMMUG00000022727,KMT2E,True
ENSG00000005483|KMT2E|865735d,ENSMMUG00000022727,KMT2E,True
ENSG00000005483|KMT2E|8abae3e,ENSMMUG00000022727,KMT2E,True
ENSG00000005486|RHBDD2|7320047,ENSMMUG00000007362,RHBDD2,True
ENSG00000005486|RHBDD2|e859eca,ENSMMUG00000007362,RHBDD2,True
ENSG00000005486|RHBDD2|ead9d82,ENSMMUG00000007362,RHBDD2,True
ENSG00000005513|SOX8|200f0b9,ENSMMUG00000051720,SOX8,True
ENSG00000005513|SOX8|692a653,ENSMMUG00000051720,SOX8,True
ENSG00000005513|SOX8|cc18d84,ENSMMUG00000051720,SOX8,True
ENSG00000005700|IBTK|0dbc4ad,ENSMMUG00000010749,IBTK,True
ENSG00000005700|IBTK|b7eb2c0,ENSMMUG00000010749,IBTK,True
ENSG00000005700|IBTK|ddfe491,ENSMMUG00000010749,IBTK,True
ENSG00000005801|ZNF195|59eb750,ENSMMUG00000018698,ZNF195,True
ENSG00000005801|ZNF195|b18a7ec,ENSMMUG00000018698,ZNF195,True
ENSG00000005810|MYCBP2|54196fa,ENSMMUG00000021459,MYCBP2,True
ENSG00000005810|MYCBP2|9a03725,ENSMMUG00000021459,MYCBP2,True
ENSG00000005810|MYCBP2|c423e53,ENSMMUG00000021459,MYCBP2,True
ENSG00000005812|FBXL3|46122c2,ENSMMUG00000021458,FBXL3,True
ENSG00000005812|FBXL3|a4e719e,ENSMMUG00000021458,FBXL3,True
ENSG00000005812|FBXL3|a532397,ENSMMUG00000021458,FBXL3,True
ENSG00000005844|ITGAL|518490c,ENSMMUG00000016876,ITGAL,True
ENSG00000005844|ITGAL|994f1c9,ENSMMUG00000016876,ITGAL,True
ENSG00000005844|ITGAL|d34a1ab,ENSMMUG00000016876,ITGAL,True
ENSG00000005882|PDK2|46b3592,ENSMMUG00000014685,PDK2,True
ENSG00000005882|PDK2|8250919,ENSMMUG00000014685,PDK2,True
ENSG00000005882|PDK2|b456cd1,ENSMMUG00000014685,PDK2,True
ENSG00000005884|ITGA3|114fbd2,ENSMMUG00000000153,ITGA3,True
ENSG00000005884|ITGA3|a8fdae1,ENSMMUG00000000153,ITGA3,True
ENSG00000005884|ITGA3|f37f2f4,ENSMMUG00000000153,ITGA3,True
ENSG00000005893|LAMP2|08577b0,ENSMMUG00000001484,LAMP2,True
ENSG00000005893|LAMP2|2d5876b,ENSMMUG00000001484,LAMP2,True
ENSG00000005893|LAMP2|7c12261,ENSMMUG00000001484,LAMP2,True
ENSG00000005961|ITGA2B|2ce6165,ENSMMUG00000012659,ITGA2B,True
ENSG00000005961|ITGA2B|8a9c156,ENSMMUG00000012659,ITGA2B,True
ENSG00000005961|ITGA2B|cf7441e,ENSMMUG00000012659,ITGA2B,True
ENSG00000005981|ASB4|0853655,ENSMMUG00000008016,ASB4,True
ENSG00000005981|ASB4|771c6a0,ENSMMUG00000008016,ASB4,True
ENSG00000005981|ASB4|a7482e3,ENSMMUG00000008016,ASB4,True
ENSG00000006007|GDE1|0ba1009,ENSMMUG00000013331,GDE1,True
ENSG00000006007|GDE1|cfe402c,ENSMMUG00000013331,GDE1,True
ENSG00000006007|GDE1|e4709b8,ENSMMUG00000013331,GDE1,True
ENSG00000006016|CRLF1|8d78035,ENSMMUG00000060102,CRLF1,True
ENSG00000006016|CRLF1|9bf7b01,ENSMMUG00000060102,CRLF1,True
ENSG00000006016|CRLF1|c8bd7ef,ENSMMUG00000060102,CRLF1,True
ENSG00000006025|OSBPL7|3f63d22,ENSMMUG00000019039,OSBPL7,True
ENSG00000006025|OSBPL7|a624cd1,ENSMMUG00000019039,OSBPL7,True
ENSG00000006025|OSBPL7|ddbaa19,ENSMMUG00000019039,OSBPL7,True
ENSG00000006042|TMEM98|16b876b,ENSMMUG00000022356,TMEM98,True
ENSG00000006042|TMEM98|93575a3,ENSMMUG00000022356,TMEM98,True
ENSG00000006062|MAP3K14|88f6886,ENSMMUG00000007863,MAP3K14,True
ENSG00000006062|MAP3K14|a7d2ad2,ENSMMUG00000007863,MAP3K14,True
ENSG00000006062|MAP3K14|a8f3644,ENSMMUG00000007863,MAP3K14,True
ENSG00000006071|ABCC8|532b0e2,ENSMMUG00000023581,ABCC8,True
ENSG00000006116|CACNG3|123d402,ENSMMUG00000013560,CACNG3,True
ENSG00000006116|CACNG3|35dfae5,ENSMMUG00000013560,CACNG3,True
ENSG00000006116|CACNG3|4699ea9,ENSMMUG00000013560,CACNG3,True
ENSG00000006118|TMEM132A|43e8f9f,ENSMMUG00000052420,TMEM132A,True
ENSG00000006118|TMEM132A|72da871,ENSMMUG00000052420,TMEM132A,True
ENSG00000006118|TMEM132A|cd6feff,ENSMMUG00000052420,TMEM132A,True
ENSG00000006125|AP2B1|e8de15e,ENSMMUG00000006048,AP2B1,True
ENSG00000006210|CX3CL1|306fdbf,ENSMMUG00000059578,CX3CL1,True
ENSG00000006210|CX3CL1|514ada4,ENSMMUG00000059578,CX3CL1,True
ENSG00000006210|CX3CL1|c62d362,ENSMMUG00000059578,CX3CL1,True
ENSG00000006282|SPATA20|245104b,ENSMMUG00000017252,SPATA20,True
ENSG00000006282|SPATA20|4181587,ENSMMUG00000017252,SPATA20,True
ENSG00000006282|SPATA20|99b5931,ENSMMUG00000017252,SPATA20,True
ENSG00000006283|CACNA1G|1cbd4b7,ENSMMUG00000017256,CACNA1G,True
ENSG00000006283|CACNA1G|3397e31,ENSMMUG00000017256,CACNA1G,True
ENSG00000006283|CACNA1G|a472878,ENSMMUG00000017256,CACNA1G,True
ENSG00000006327|TNFRSF12A|47baf0f,ENSMMUG00000044474,TNFRSF12A,True
ENSG00000006327|TNFRSF12A|488fabd,ENSMMUG00000044474,TNFRSF12A,True
ENSG00000006327|TNFRSF12A|6661d46,ENSMMUG00000044474,TNFRSF12A,True
ENSG00000006377|DLX6|419cc94,ENSMMUG00000049169,DLX6,True
ENSG00000006377|DLX6|7d0ccb4,ENSMMUG00000049169,DLX6,True
ENSG00000006377|DLX6|889ae81,ENSMMUG00000049169,DLX6,True
ENSG00000006432|MAP3K9|4e64a2c,ENSMMUG00000005786,MAP3K9,True
ENSG00000006432|MAP3K9|5f6b327,ENSMMUG00000005786,MAP3K9,True
ENSG00000006432|MAP3K9|eb2a5b1,ENSMMUG00000005786,MAP3K9,True
ENSG00000006451|RALA|3d28b23,ENSMMUG00000050621,RALA,True
ENSG00000006451|RALA|68ce974,ENSMMUG00000050621,RALA,True
ENSG00000006451|RALA|96362ad,ENSMMUG00000050621,RALA,True
ENSG00000006453|BAIAP2L1|3205aaa,ENSMMUG00000013276,BAIAP2L1,True
ENSG00000006453|BAIAP2L1|3e65399,ENSMMUG00000013276,BAIAP2L1,True
ENSG00000006453|BAIAP2L1|c019f2c,ENSMMUG00000013276,BAIAP2L1,True
ENSG00000006459|KDM7A|7910b73,ENSMMUG00000008126,KDM7A,True
ENSG00000006459|KDM7A|98e99c4,ENSMMUG00000008126,KDM7A,True
ENSG00000006459|KDM7A|fc902ef,ENSMMUG00000008126,KDM7A,True
ENSG00000006468|ETV1|08170c9,ENSMMUG00000039167,ETV1,True
ENSG00000006468|ETV1|1545bce,ENSMMUG00000039167,ETV1,True
ENSG00000006468|ETV1|81f8a35,ENSMMUG00000039167,ETV1,True
ENSG00000006555|TTC22|06ab5c1,ENSMMUG00000021574,TTC22,True
ENSG00000006555|TTC22|5535925,ENSMMUG00000021574,TTC22,True
ENSG00000006555|TTC22|ea39d25,ENSMMUG00000021574,TTC22,True
ENSG00000006576|PHTF2|6dddf58,ENSMMUG00000009008,PHTF2,True
ENSG00000006576|PHTF2|b669f8d,ENSMMUG00000009008,PHTF2,True
ENSG00000006576|PHTF2|e1ab420,ENSMMUG00000009008,PHTF2,True
ENSG00000006607|FARP2|06dc934,ENSMMUG00000001313,FARP2,True
ENSG00000006607|FARP2|91aa56d,ENSMMUG00000001313,FARP2,True
ENSG00000006607|FARP2|9326980,ENSMMUG00000001313,FARP2,True
ENSG00000006611|USH1C|0a98439,ENSMMUG00000023582,USH1C,True
ENSG00000006611|USH1C|75e70c1,ENSMMUG00000023582,USH1C,True
ENSG00000006611|USH1C|8039974,ENSMMUG00000023582,USH1C,True
ENSG00000006638|TBXA2R|0fd3844,ENSMMUG00000011403,TBXA2R,True
ENSG00000006638|TBXA2R|84651b0,ENSMMUG00000011403,TBXA2R,True
ENSG00000006638|TBXA2R|ad6b6ae,ENSMMUG00000011403,TBXA2R,True
ENSG00000006652|IFRD1|3c780cf,ENSMMUG00000008033,IFRD1,True
ENSG00000006652|IFRD1|69654da,ENSMMUG00000008033,IFRD1,True
ENSG00000006652|IFRD1|a67b2e5,ENSMMUG00000008033,IFRD1,True
ENSG00000006712|PAF1|41979cc,ENSMMUG00000005552,PAF1,True
ENSG00000006712|PAF1|4b6da8a,ENSMMUG00000005552,PAF1,True
ENSG00000006712|PAF1|6421240,ENSMMUG00000005552,PAF1,True
ENSG00000006715|VPS41|6bcf5b2,ENSMMUG00000010042,VPS41,True
ENSG00000006715|VPS41|ac82c60,ENSMMUG00000010042,VPS41,True
ENSG00000006715|VPS41|e55cac4,ENSMMUG00000010042,VPS41,True
ENSG00000006740|ARHGAP44|c0a35b5,ENSMMUG00000022515,ARHGAP44,True
ENSG00000006740|ARHGAP44|c803793,ENSMMUG00000022515,ARHGAP44,True
ENSG00000006740|ARHGAP44|f1e0910,ENSMMUG00000022515,ARHGAP44,True
ENSG00000006747|SCIN|59860e8,ENSMMUG00000000880,SCIN,True
ENSG00000006747|SCIN|9e2236d,ENSMMUG00000000880,SCIN,True
ENSG00000006747|SCIN|cd7965d,ENSMMUG00000000880,SCIN,True
ENSG00000006757|PNPLA4|0a4989f,ENSMMUG00000018194,PNPLA4,True
ENSG00000006757|PNPLA4|1ebe89e,ENSMMUG00000018194,PNPLA4,True
ENSG00000006757|PNPLA4|d073d60,ENSMMUG00000018194,PNPLA4,True
ENSG00000006831|ADIPOR2|429de31,ENSMMUG00000017262,ADIPOR2,True
ENSG00000006831|ADIPOR2|915f993,ENSMMUG00000017262,ADIPOR2,True
ENSG00000006831|ADIPOR2|a491f54,ENSMMUG00000017262,ADIPOR2,True
ENSG00000007001|UPP2|86f5cc8,ENSMMUG00000011636,UPP2,True
ENSG00000007001|UPP2|94bc59d,ENSMMUG00000011636,UPP2,True
ENSG00000007001|UPP2|d6d31a6,ENSMMUG00000011636,UPP2,True
ENSG00000007038|PRSS21|93a4382,ENSMMUG00000016183,PRSS21,True
ENSG00000007038|PRSS21|b103c0f,ENSMMUG00000016183,PRSS21,True
ENSG00000007038|PRSS21|ec907ba,ENSMMUG00000016183,PRSS21,True
ENSG00000007062|PROM1|23233b0,ENSMMUG00000008164,PROM1,True
ENSG00000007062|PROM1|cb80aee,ENSMMUG00000008164,PROM1,True
ENSG00000007062|PROM1|f23bf49,ENSMMUG00000008164,PROM1,True
ENSG00000007080|CCDC124|53d8733,ENSMMUG00000038308,CCDC124,True
ENSG00000007080|CCDC124|beee4ae,ENSMMUG00000038308,CCDC124,True
ENSG00000007080|CCDC124|e8bdf77,ENSMMUG00000038308,CCDC124,True
ENSG00000007168|PAFAH1B1|18b07af,ENSMMUG00000020524,PAFAH1B1,True
